repetition,fold,mf_set,learner,dataset_id,dataset_name,top1_predicted,SRC,WRC,NDCG@3,Top1Hit,Regret@1,ARI,AMI
7,2,MeanRank,Baseline,1462,banknote-authentication,AA,0.7,0.7554744525547444,0.9445904732618082,1.0,0.0,0.07863794824824204,0.07763244630407619
7,2,MeanRank,Baseline,1478,har,AA,0.8944271909999159,0.8574929257125441,1.0,1.0,0.0,0.33073133352050577,0.5493033591590197
7,2,MajorityRank,Baseline,12,mfeat-factors,AA,0.3,-0.07664233576642328,0.7229523663090411,0.0,0.5,0.5029325356069085,0.6813596710973622
7,2,MajorityRank,Baseline,14,mfeat-fourier,AA,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.0038905490281347602,0.07086042458075825
7,2,MajorityRank,Baseline,29,credit-approval,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,MajorityRank,Baseline,1049,pc4,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,MajorityRank,Baseline,1462,banknote-authentication,AA,0.7,0.7554744525547444,0.9445904732618082,1.0,0.0,0.07863794824824204,0.07763244630407619
7,2,MajorityRank,Baseline,1478,har,AA,0.8944271909999159,0.8574929257125441,1.0,1.0,0.0,0.33073133352050577,0.5493033591590197
7,2,Distance,kNN,12,mfeat-factors,KM,-0.051298917604257706,-0.26033583815824274,0.7638523816845478,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,Distance,kNN,14,mfeat-fourier,KM,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,Distance,kNN,29,credit-approval,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,Distance,kNN,1049,pc4,AA,0.7,0.6532846715328468,0.8746714351609314,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,Distance,kNN,1462,banknote-authentication,AA,0.7,0.7554744525547444,0.9445904732618082,1.0,0.0,0.07863794824824204,0.07763244630407619
7,2,Distance,kNN,1478,har,KM,0.8029550685469662,0.7548711866766251,0.9120506341899669,0.0,0.5,0.46531263056211,0.5919870945733988
7,2,Distance,RF,12,mfeat-factors,KM,0.39999999999999997,0.10583941605839417,0.7638523816845478,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,Distance,RF,14,mfeat-fourier,KM,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,Distance,RF,29,credit-approval,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,Distance,RF,1049,pc4,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,Distance,RF,1462,banknote-authentication,AA,0.6,0.6569343065693432,0.8891809465236166,1.0,0.0,0.07863794824824204,0.07763244630407619
7,2,Distance,RF,1478,har,AA,0.6708203932499368,0.6859943405700354,1.0,1.0,0.0,0.33073133352050577,0.5493033591590197
7,2,CaD-Sp,kNN,12,mfeat-factors,KM,0.39999999999999997,0.10583941605839417,0.7638523816845478,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,CaD-Sp,kNN,14,mfeat-fourier,KM,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,CaD-Sp,kNN,29,credit-approval,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,CaD-Sp,kNN,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,CaD-Sp,kNN,1462,banknote-authentication,KM,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.022275770496074557,0.01686144924571326
7,2,CaD-Sp,kNN,1478,har,KM,0.6708203932499368,0.5487954724560282,0.9120506341899669,0.0,0.5,0.46531263056211,0.5919870945733988
7,2,CaD-Sp,RF,12,mfeat-factors,KM,0.7,0.3795620437956205,0.9300809618991231,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,CaD-Sp,RF,14,mfeat-fourier,KM,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,CaD-Sp,RF,29,credit-approval,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,CaD-Sp,RF,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,CaD-Sp,RF,1462,banknote-authentication,KM,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.022275770496074557,0.01686144924571326
7,2,CaD-Sp,RF,1478,har,AA,0.8944271909999159,0.8574929257125441,1.0,1.0,0.0,0.33073133352050577,0.5493033591590197
7,2,CaD-Ke,kNN,12,mfeat-factors,KM,0.5642880936468347,0.2612346562466319,0.7638523816845478,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,CaD-Ke,kNN,14,mfeat-fourier,KM,0.8720815992723809,0.7744773254637867,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,CaD-Ke,kNN,29,credit-approval,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,CaD-Ke,kNN,1049,pc4,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,CaD-Ke,kNN,1462,banknote-authentication,KM,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.022275770496074557,0.01686144924571326
7,2,CaD-Ke,kNN,1478,har,KM,0.6708203932499368,0.5487954724560282,0.9120506341899669,0.0,0.5,0.46531263056211,0.5919870945733988
7,2,CaD-Ke,RF,12,mfeat-factors,KM,0.39999999999999997,0.10583941605839417,0.7638523816845478,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,CaD-Ke,RF,14,mfeat-fourier,KM,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,CaD-Ke,RF,29,credit-approval,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,CaD-Ke,RF,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,CaD-Ke,RF,1462,banknote-authentication,AA,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.07863794824824204,0.07763244630407619
7,2,CaD-Ke,RF,1478,har,KM,0.6708203932499368,0.5487954724560282,0.9120506341899669,0.0,0.5,0.46531263056211,0.5919870945733988
7,2,CaD-Ch,kNN,12,mfeat-factors,KM,0.39999999999999997,0.10583941605839417,0.7638523816845478,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,CaD-Ch,kNN,14,mfeat-fourier,KM,0.9999999999999999,1.0,1.0,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,CaD-Ch,kNN,29,credit-approval,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,CaD-Ch,kNN,1049,pc4,AA,0.8720815992723809,0.7879033643891785,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,CaD-Ch,kNN,1462,banknote-authentication,KM,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.022275770496074557,0.01686144924571326
7,2,CaD-Ch,kNN,1478,har,AA,0.8944271909999159,0.8574929257125441,1.0,1.0,0.0,0.33073133352050577,0.5493033591590197
7,2,CaD-Ch,RF,12,mfeat-factors,KM,0.39999999999999997,0.10583941605839417,0.7638523816845478,0.0,0.25,0.6355361223644773,0.7075432316485585
7,2,CaD-Ch,RF,14,mfeat-fourier,KM,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
7,2,CaD-Ch,RF,29,credit-approval,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.0006829202189591744,0.0004871676900947319
7,2,CaD-Ch,RF,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
7,2,CaD-Ch,RF,1462,banknote-authentication,KM,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.022275770496074557,0.01686144924571326
7,2,CaD-Ch,RF,1478,har,AA,0.8944271909999159,0.8574929257125441,1.0,1.0,0.0,0.33073133352050577,0.5493033591590197
7,3,MeanRank,Baseline,11,balance-scale,AA,-0.19999999999999998,-0.018248175182481688,0.6266428241953428,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,MeanRank,Baseline,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,MeanRank,Baseline,37,diabetes,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,MeanRank,Baseline,307,vowel,AA,0.49999999999999994,0.09854014598540149,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,MeanRank,Baseline,1053,jm1,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,MeanRank,Baseline,1497,wall-robot-navigation,AA,0.7181848464596079,0.5261042808091513,0.9382016449694848,0.0,0.375,0.06242633767504391,0.13066769891944355
7,3,MajorityRank,Baseline,11,balance-scale,AA,-0.19999999999999998,-0.018248175182481688,0.6266428241953428,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,MajorityRank,Baseline,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,MajorityRank,Baseline,37,diabetes,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,MajorityRank,Baseline,307,vowel,AA,0.49999999999999994,0.09854014598540149,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,MajorityRank,Baseline,1053,jm1,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,MajorityRank,Baseline,1497,wall-robot-navigation,AA,0.7181848464596079,0.5261042808091513,0.9382016449694848,0.0,0.375,0.06242633767504391,0.13066769891944355
7,3,Distance,kNN,11,balance-scale,AA,0.35909242322980395,0.3598760115716885,0.792871404409918,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,Distance,kNN,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,Distance,kNN,37,diabetes,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,Distance,kNN,307,vowel,AA,0.49999999999999994,0.09854014598540149,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,Distance,kNN,1053,jm1,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,Distance,kNN,1497,wall-robot-navigation,KM,0.6155870112510925,0.6788442333021307,0.8604638827148939,1.0,0.0,0.05698608750763683,0.11333451897591011
7,3,Distance,RF,11,balance-scale,AA,-0.09999999999999999,0.1642335766423358,0.6266428241953428,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,Distance,RF,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,Distance,RF,37,diabetes,AA,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,Distance,RF,307,vowel,KM,0.7,0.3795620437956205,0.9300809618991231,0.0,0.25,0.1804015574250717,0.37000642554590657
7,3,Distance,RF,1053,jm1,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,Distance,RF,1497,wall-robot-navigation,KM,0.6155870112510925,0.6788442333021307,0.8604638827148939,1.0,0.0,0.05698608750763683,0.11333451897591011
7,3,CaD-Sp,kNN,11,balance-scale,AA,-0.10259783520851541,-0.15272173424693206,0.7783618930472329,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,CaD-Sp,kNN,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,CaD-Sp,kNN,37,diabetes,KM,0.7999999999999999,0.5729927007299269,0.9590999846244933,0.0,0.25,0.10238136070253462,0.050769195160042434
7,3,CaD-Sp,kNN,307,vowel,AA,0.15389675281277312,-0.08383517440587372,0.6939333435836711,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,CaD-Sp,kNN,1053,jm1,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,CaD-Sp,kNN,1497,wall-robot-navigation,KM,0.7631578947368421,0.679156365848276,0.9162783296289364,1.0,0.0,0.05698608750763683,0.11333451897591011
7,3,CaD-Sp,RF,11,balance-scale,AA,-0.19999999999999998,-0.018248175182481688,0.6266428241953428,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,CaD-Sp,RF,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,CaD-Sp,RF,37,diabetes,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,CaD-Sp,RF,307,vowel,AA,0.6,0.19708029197080287,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,CaD-Sp,RF,1053,jm1,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,CaD-Sp,RF,1497,wall-robot-navigation,AA,0.8207826816681234,0.6449020216370241,0.9382016449694848,0.0,0.375,0.06242633767504391,0.13066769891944355
7,3,CaD-Ke,kNN,11,balance-scale,AA,0.19999999999999998,0.3175182481751824,0.792871404409918,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,CaD-Ke,kNN,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,CaD-Ke,kNN,37,diabetes,KM,0.7999999999999999,0.5729927007299269,0.9590999846244933,0.0,0.25,0.10238136070253462,0.050769195160042434
7,3,CaD-Ke,kNN,307,vowel,AA,-0.3,-0.5036496350364963,0.6939333435836711,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,CaD-Ke,kNN,1053,jm1,AA,0.8720815992723809,0.7879033643891785,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,CaD-Ke,kNN,1497,wall-robot-navigation,AA,0.6668859288553503,0.47519096331149147,0.8544799745984211,0.0,0.375,0.06242633767504391,0.13066769891944355
7,3,CaD-Ke,RF,11,balance-scale,KM,0.09999999999999999,0.2554744525547446,0.7493428703218629,1.0,0.0,0.16049564247656023,0.14034663978366319
7,3,CaD-Ke,RF,31,credit-g,KM,0.35355339059327373,0.35355339059327384,0.8821211986607035,0.0,0.625,-0.0016683388257118113,-0.0009557807213313779
7,3,CaD-Ke,RF,37,diabetes,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,CaD-Ke,RF,307,vowel,AA,0.49999999999999994,0.36131386861313863,0.792871404409918,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,CaD-Ke,RF,1053,jm1,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,CaD-Ke,RF,1497,wall-robot-navigation,AA,0.46169025843831935,0.37336432831617195,0.7986655276843787,0.0,0.375,0.06242633767504391,0.13066769891944355
7,3,CaD-Ch,kNN,11,balance-scale,AA,-0.051298917604257706,-0.12153865790400908,0.7084428549463561,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,CaD-Ch,kNN,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,CaD-Ch,kNN,37,diabetes,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,CaD-Ch,kNN,307,vowel,AA,0.49999999999999994,0.09854014598540149,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,CaD-Ch,kNN,1053,jm1,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,CaD-Ch,kNN,1497,wall-robot-navigation,KM,0.7631578947368421,0.679156365848276,0.9162783296289364,1.0,0.0,0.05698608750763683,0.11333451897591011
7,3,CaD-Ch,RF,11,balance-scale,AA,0.3,0.25182481751824826,0.7374618776717262,0.0,0.75,0.12345179267998144,0.11961247440588316
7,3,CaD-Ch,RF,31,credit-g,AA,0.7254762501100117,0.7385489458759965,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
7,3,CaD-Ch,RF,37,diabetes,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.002253191607063274,0.0016162827538771544
7,3,CaD-Ch,RF,307,vowel,AA,0.6,0.19708029197080287,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
7,3,CaD-Ch,RF,1053,jm1,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,0.000952527733286133,-6.698255679980512e-05
7,3,CaD-Ch,RF,1497,wall-robot-navigation,KM,0.6155870112510925,0.6788442333021307,0.8604638827148939,1.0,0.0,0.05698608750763683,0.11333451897591011
7,4,MeanRank,Baseline,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
7,4,MeanRank,Baseline,1050,pc3,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,MeanRank,Baseline,1487,ozone-level-8hr,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,MeanRank,Baseline,1590,adult,AA,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,MeanRank,Baseline,40982,steel-plates-fault,AA,0.19999999999999998,0.208029197080292,0.792871404409918,0.0,0.5,0.21709612855368593,0.32297262053690523
7,4,MeanRank,Baseline,41027,jungle_chess_2pcs_raw_endgame_complete,AA,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,MajorityRank,Baseline,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
7,4,MajorityRank,Baseline,1050,pc3,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,MajorityRank,Baseline,1487,ozone-level-8hr,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,MajorityRank,Baseline,1590,adult,AA,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,MajorityRank,Baseline,40982,steel-plates-fault,AA,0.19999999999999998,0.208029197080292,0.792871404409918,0.0,0.5,0.21709612855368593,0.32297262053690523
7,4,MajorityRank,Baseline,41027,jungle_chess_2pcs_raw_endgame_complete,AA,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,Distance,kNN,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
7,4,Distance,kNN,1050,pc3,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,Distance,kNN,1487,ozone-level-8hr,AA,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,Distance,kNN,1590,adult,AA,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,Distance,kNN,40982,steel-plates-fault,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.21709612855368593,0.32297262053690523
7,4,Distance,kNN,41027,jungle_chess_2pcs_raw_endgame_complete,AA,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,Distance,RF,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
7,4,Distance,RF,1050,pc3,AA,0.9999999999999999,1.0,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,Distance,RF,1487,ozone-level-8hr,KM,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,-0.03617281358877485,0.034299812680945764
7,4,Distance,RF,1590,adult,AA,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,Distance,RF,40982,steel-plates-fault,KM,0.39999999999999997,0.5,0.8746714351609314,1.0,0.0,0.1711918238306437,0.2899443391081224
7,4,Distance,RF,41027,jungle_chess_2pcs_raw_endgame_complete,AA,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,CaD-Sp,kNN,22,mfeat-zernike,KM,0.8207826816681234,0.8398214856229393,1.0,1.0,0.0,0.4466300458139314,0.5484137303558965
7,4,CaD-Sp,kNN,1050,pc3,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,CaD-Sp,kNN,1487,ozone-level-8hr,AA,0.9999999999999999,1.0,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,CaD-Sp,kNN,1590,adult,AA,0.3,0.5036496350364963,0.8456524124355612,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,CaD-Sp,kNN,40982,steel-plates-fault,KM,0.7,0.6532846715328468,0.8746714351609314,1.0,0.0,0.1711918238306437,0.2899443391081224
7,4,CaD-Sp,kNN,41027,jungle_chess_2pcs_raw_endgame_complete,KM,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,CaD-Sp,RF,22,mfeat-zernike,AA,0.7181848464596079,0.5181877251716009,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
7,4,CaD-Sp,RF,1050,pc3,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,CaD-Sp,RF,1487,ozone-level-8hr,AA,0.9999999999999999,1.0,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,CaD-Sp,RF,1590,adult,AA,0.3,0.5036496350364963,0.8456524124355612,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,CaD-Sp,RF,40982,steel-plates-fault,AA,0.49999999999999994,0.36131386861313863,0.792871404409918,0.0,0.5,0.21709612855368593,0.32297262053690523
7,4,CaD-Sp,RF,41027,jungle_chess_2pcs_raw_endgame_complete,KM,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,CaD-Ke,kNN,22,mfeat-zernike,AA,0.7181848464596079,0.5181877251716009,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
7,4,CaD-Ke,kNN,1050,pc3,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,CaD-Ke,kNN,1487,ozone-level-8hr,AA,0.9746794344808964,0.9675388296400893,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,CaD-Ke,kNN,1590,adult,AA,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,CaD-Ke,kNN,40982,steel-plates-fault,AA,0.6155870112510925,0.46284119032912496,0.792871404409918,0.0,0.5,0.21709612855368593,0.32297262053690523
7,4,CaD-Ke,kNN,41027,jungle_chess_2pcs_raw_endgame_complete,AA,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,CaD-Ke,RF,22,mfeat-zernike,KM,0.6668859288553503,0.7147416898918634,0.9145174356759305,1.0,0.0,0.4466300458139314,0.5484137303558965
7,4,CaD-Ke,RF,1050,pc3,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,CaD-Ke,RF,1487,ozone-level-8hr,AA,0.9999999999999999,1.0,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,CaD-Ke,RF,1590,adult,AA,0.6,0.6569343065693432,0.8891809465236166,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,CaD-Ke,RF,40982,steel-plates-fault,AA,0.19999999999999998,0.208029197080292,0.792871404409918,0.0,0.5,0.21709612855368593,0.32297262053690523
7,4,CaD-Ke,RF,41027,jungle_chess_2pcs_raw_endgame_complete,KM,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,CaD-Ch,kNN,22,mfeat-zernike,KM,0.9746794344808963,0.9649012813540154,1.0,1.0,0.0,0.4466300458139314,0.5484137303558965
7,4,CaD-Ch,kNN,1050,pc3,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,CaD-Ch,kNN,1487,ozone-level-8hr,AA,0.8207826816681233,0.8688140700427179,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,CaD-Ch,kNN,1590,adult,AA,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,CaD-Ch,kNN,40982,steel-plates-fault,AA,0.49999999999999994,0.36131386861313863,0.792871404409918,0.0,0.5,0.21709612855368593,0.32297262053690523
7,4,CaD-Ch,kNN,41027,jungle_chess_2pcs_raw_endgame_complete,AA,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,4,CaD-Ch,RF,22,mfeat-zernike,KM,0.9746794344808963,0.9649012813540154,1.0,1.0,0.0,0.4466300458139314,0.5484137303558965
7,4,CaD-Ch,RF,1050,pc3,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
7,4,CaD-Ch,RF,1487,ozone-level-8hr,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.002171346125017033,-0.0005566677044779878
7,4,CaD-Ch,RF,1590,adult,AA,0.3,0.5036496350364963,0.8456524124355612,1.0,0.0,0.023548692996502855,0.02633371844764794
7,4,CaD-Ch,RF,40982,steel-plates-fault,KM,0.7,0.6532846715328468,0.8746714351609314,1.0,0.0,0.1711918238306437,0.2899443391081224
7,4,CaD-Ch,RF,41027,jungle_chess_2pcs_raw_endgame_complete,AA,0.0,0.0,1.0,1.0,0.5,0.01460872894085777,0.009708423385178813
7,5,MeanRank,Baseline,15,breast-w,AA,0.7999999999999999,0.5729927007299269,0.9590999846244933,0.0,0.25,0.7817305098400615,0.6765879088163674
7,5,MeanRank,Baseline,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
